# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
13159, 346, 289
13161, 347, 288
13162, 347, 288
13163, 347, 288
13165, 349, 289
13166, 349, 289
13167, 349, 289
13168, 350, 289
13169, 350, 289
13170, 350, 289
13171, 350, 289
13173, 351, 289
13174, 351, 289
13175, 351, 289
13176, 352, 289
13177, 351, 288
13178, 351, 288
13179, 351, 288
13181, 352, 288
13182, 352, 288
13183, 352, 288
13184, 353, 289
13185, 354, 289
13186, 354, 289
13187, 354, 289
13188, 354, 289
13189, 354, 289
13190, 354, 289
13191, 354, 289
13192, 354, 289
13193, 355, 289
13194, 355, 289
13195, 355, 289
13201, 357, 289
13202, 357, 289
13203, 357, 289
13204, 358, 289
13205, 358, 289
13206, 358, 289
13207, 358, 289
13209, 359, 289
13210, 359, 289
13211, 359, 289
13217, 362, 290
13218, 362, 290
13219, 362, 290
13220, 362, 290
13221, 362, 290
13222, 362, 290
13223, 362, 290
13225, 362, 290
13226, 362, 290
13227, 362, 290
13233, 365, 290
13234, 365, 290
13235, 365, 290
13236, 365, 290
13237, 366, 290
13238, 366, 290
13239, 366, 290
13240, 366, 290
13241, 366, 291
13242, 366, 291
13245, 367, 292
13246, 367, 292
13247, 367, 292
13257, 369, 293
13258, 369, 293
13259, 369, 293
13269, 371, 293
13270, 371, 293
13271, 372, 293
13272, 372, 293
13281, 373, 295
13282, 373, 295
13283, 373, 295
13289, 375, 295
13290, 375, 295
13291, 375, 295
13301, 377, 296
13302, 377, 296
13305, 377, 295
13306, 377, 295
13307, 377, 295
13308, 377, 295
13313, 379, 295
13314, 379, 295
13317, 379, 294
13318, 379, 294
13319, 379, 294
13320, 379, 294
13321, 380, 295
13325, 380, 293
13326, 380, 293
13327, 380, 293
13328, 380, 293
13329, 380, 293
13330, 380, 293
13331, 380, 293
13333, 381, 293
13334, 381, 293
13337, 382, 292
13338, 382, 292
13339, 382, 292
13340, 382, 292
13341, 383, 291
13342, 383, 291
13343, 383, 291
13344, 384, 291
13345, 384, 291
13346, 384, 291
13347, 384, 291
13348, 384, 291
13349, 384, 291
13350, 384, 291
13351, 384, 291
13352, 384, 289
13353, 385, 290
13354, 385, 290
13355, 385, 290
13356, 385, 290
13357, 386, 289
13358, 386, 289
13359, 386, 289
13361, 386, 288
13362, 386, 288
13363, 386, 288
13365, 386, 288
13366, 386, 288
13367, 386, 287
13369, 388, 287
13370, 388, 287
13371, 388, 287
13372, 388, 287
13373, 388, 286
13374, 388, 286
13375, 388, 286
13376, 389, 286
13377, 389, 286
13378, 389, 286
13379, 389, 285
13380, 389, 285
13381, 390, 285
13382, 390, 285
13383, 390, 285
13384, 390, 285
13385, 391, 283
13386, 391, 283
13387, 391, 283
13388, 391, 283
13389, 391, 282
13390, 391, 282
13391, 391, 282
13392, 391, 282
13393, 392, 283
13394, 392, 283
13395, 392, 283
13397, 393, 281
13398, 393, 281
13399, 393, 281
13400, 393, 281
13401, 393, 280
13402, 393, 280
13403, 393, 280
13405, 392, 279
13406, 392, 279
13407, 392, 279
13408, 392, 278
13409, 394, 278
13410, 394, 278
13411, 394, 278
13412, 394, 278
13413, 394, 277
13414, 394, 277
13415, 394, 276
13416, 395, 276
13417, 394, 276
13418, 394, 276
13419, 394, 276
13421, 394, 274
13422, 394, 274
13423, 394, 274
13424, 394, 274
13425, 394, 274
13426, 394, 274
13427, 394, 274
13429, 395, 272
13430, 395, 272
13431, 395, 272
13433, 394, 272
13434, 394, 272
13435, 394, 272
13437, 394, 271
13438, 394, 271
13439, 394, 271
13441, 395, 269
13442, 395, 269
13445, 396, 269
13446, 396, 269
13447, 396, 268
13448, 396, 268
13449, 395, 268
13450, 395, 268
13451, 395, 268
13453, 395, 268
13454, 395, 268
13455, 395, 267
13457, 395, 266
13458, 395, 266
13459, 395, 266
13461, 396, 266
