# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
11981, 190, 538
11982, 190, 538
11983, 190, 538
11984, 190, 538
11985, 191, 540
11986, 191, 540
11987, 191, 540
11988, 191, 540
11989, 191, 540
11990, 191, 540
11991, 191, 540
11993, 193, 540
11994, 193, 540
11995, 193, 540
11997, 193, 539
11998, 193, 539
11999, 193, 539
12001, 193, 537
12002, 193, 537
12003, 193, 537
12004, 193, 537
12005, 194, 536
12006, 194, 536
12007, 194, 536
12008, 194, 536
12009, 194, 534
12010, 194, 534
12011, 194, 534
12012, 194, 534
12013, 194, 534
12014, 194, 534
12015, 194, 534
12016, 194, 534
12017, 195, 532
12018, 195, 532
12019, 195, 532
12020, 195, 532
12021, 195, 531
12022, 195, 531
12023, 195, 531
12024, 195, 530
12029, 195, 529
12030, 195, 529
12031, 195, 529
12032, 195, 529
12033, 196, 529
12034, 196, 529
12035, 196, 529
12037, 196, 528
12038, 196, 528
12041, 197, 529
12042, 197, 529
12043, 197, 529
12044, 197, 529
12045, 197, 528
12046, 197, 528
12047, 197, 528
12061, 196, 526
12062, 196, 526
12063, 196, 526
12064, 196, 526
12065, 196, 525
12066, 196, 525
12067, 196, 525
12068, 195, 525
12069, 195, 524
12070, 195, 524
12071, 195, 524
12072, 195, 523
12073, 195, 524
12074, 195, 524
12075, 195, 524
12077, 193, 523
12078, 193, 523
12079, 193, 523
12081, 193, 522
12082, 193, 522
12083, 193, 522
12093, 189, 518
12094, 189, 518
12095, 189, 518
12096, 189, 518
12101, 190, 518
12102, 190, 518
12105, 190, 518
12106, 191, 518
12107, 191, 518
12108, 191, 518
12109, 191, 518
12110, 191, 518
12111, 191, 518
12112, 197, 523
12113, 191, 519
12114, 191, 519
12115, 191, 519
12119, 192, 521
12121, 194, 518
12122, 194, 518
12123, 194, 518
12124, 193, 518
12125, 198, 523
12126, 198, 523
12127, 198, 523
12137, 201, 524
12138, 201, 524
12139, 201, 524
12140, 201, 524
12141, 203, 526
12142, 203, 526
12143, 203, 526
12144, 203, 526
12145, 203, 526
12146, 203, 526
12147, 203, 526
12148, 203, 526
12149, 205, 527
12150, 205, 527
12151, 205, 527
12152, 205, 528
12153, 204, 528
12154, 204, 528
12161, 202, 525
12162, 202, 525
