# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
14490, 346, 160
14491, 346, 160
14492, 346, 160
14493, 346, 159
14494, 346, 159
14495, 346, 159
14496, 346, 159
14497, 347, 158
14498, 347, 158
14499, 347, 158
14500, 347, 157
14501, 347, 156
14502, 347, 156
14503, 347, 156
14504, 347, 156
14505, 348, 154
14506, 348, 154
14507, 348, 154
14508, 348, 154
14509, 348, 153
14510, 348, 153
14511, 348, 153
14513, 348, 152
14514, 348, 152
14515, 348, 152
14517, 347, 151
14518, 347, 151
14519, 347, 151
14521, 347, 151
14522, 347, 151
14523, 347, 151
14525, 348, 149
14526, 348, 149
14527, 348, 149
14529, 347, 147
14530, 347, 147
14531, 347, 147
14532, 347, 147
14533, 347, 147
14534, 347, 147
14535, 347, 147
14536, 347, 146
14537, 348, 145
14538, 348, 145
14539, 348, 145
14541, 349, 143
14542, 349, 143
14543, 349, 143
14544, 349, 143
14545, 349, 141
14546, 349, 141
14547, 349, 141
14548, 349, 141
14549, 350, 140
14550, 350, 140
14551, 350, 140
14552, 350, 139
14553, 351, 137
14554, 351, 137
14555, 351, 137
14556, 351, 136
14557, 351, 135
14558, 351, 135
14559, 351, 135
14560, 351, 135
14561, 351, 133
14562, 351, 133
14563, 351, 133
14564, 351, 132
14565, 352, 132
14566, 352, 132
14567, 352, 132
14568, 352, 131
14569, 351, 131
14570, 351, 131
14571, 351, 131
14572, 351, 130
14573, 351, 129
14574, 351, 129
14575, 351, 129
14577, 351, 128
14578, 351, 128
14579, 351, 128
14580, 351, 127
14581, 351, 127
14582, 351, 127
14583, 351, 127
14584, 351, 126
14585, 350, 126
14586, 350, 126
14587, 350, 126
14588, 350, 126
14589, 350, 125
14590, 350, 125
14591, 349, 125
14592, 349, 125
14593, 350, 125
14594, 350, 125
14595, 350, 125
14597, 350, 124
14598, 350, 124
14599, 350, 124
14601, 350, 122
14602, 350, 122
14603, 350, 122
14605, 350, 122
14606, 350, 122
14607, 350, 122
14613, 348, 121
14614, 348, 121
14615, 348, 121
14616, 348, 121
14617, 349, 120
14618, 349, 120
14619, 349, 120
14629, 348, 118
14630, 348, 118
14631, 348, 118
14632, 349, 118
14633, 349, 118
14634, 349, 118
14635, 349, 118
14645, 348, 115
14646, 348, 115
14649, 349, 116
14650, 349, 116
14651, 349, 116
14652, 349, 116
14653, 349, 115
14654, 349, 115
14657, 349, 113
14658, 349, 114
14659, 349, 113
14660, 349, 113
14661, 348, 113
14662, 348, 113
14663, 348, 113
14664, 348, 113
14665, 348, 112
14666, 348, 112
14667, 348, 112
14668, 348, 111
14669, 348, 110
14670, 348, 110
14671, 348, 110
14673, 348, 109
14674, 348, 109
14675, 348, 109
14676, 348, 109
14677, 348, 107
14678, 348, 107
14679, 348, 107
14680, 348, 106
14681, 349, 106
14682, 349, 106
14683, 348, 106
14684, 348, 105
14685, 349, 105
14686, 349, 105
14687, 349, 105
14688, 349, 105
14689, 349, 104
14690, 349, 104
14691, 349, 104
14692, 349, 103
14693, 349, 103
14694, 349, 103
14695, 349, 102
14696, 350, 102
14697, 351, 101
14698, 351, 101
14699, 351, 101
14700, 351, 101
14701, 351, 99
14702, 351, 99
14703, 351, 99
14704, 351, 99
14705, 352, 99
14706, 352, 99
14707, 352, 99
14708, 352, 98
14709, 353, 98
14710, 353, 98
14711, 353, 98
14713, 354, 97
14714, 354, 97
14721, 356, 95
14722, 356, 95
14723, 356, 95
14729, 357, 93
14730, 357, 93
14777, 366, 84
14778, 366, 84
14779, 366, 84
14793, 370, 80
14794, 370, 80
14795, 370, 80
14796, 370, 80
14801, 373, 78
14802, 373, 78
14803, 374, 78
14804, 374, 78
14805, 376, 76
14806, 376, 76
14807, 376, 76
14808, 376, 76
