# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
46087, 329, 285
46088, 329, 285
46089, 329, 284
46090, 329, 284
46091, 329, 284
46093, 329, 284
46094, 329, 284
46095, 329, 284
46097, 331, 284
46098, 331, 284
46099, 331, 284
46101, 330, 283
46102, 330, 283
46103, 330, 283
46105, 333, 283
46109, 332, 282
46110, 332, 282
46111, 332, 282
46121, 335, 281
46122, 335, 281
46123, 335, 281
46125, 335, 281
46126, 335, 281
46127, 335, 281
46128, 335, 281
46129, 336, 280
46130, 336, 280
46131, 336, 280
46133, 335, 279
46134, 335, 279
46141, 337, 281
46142, 337, 281
46143, 337, 281
46145, 338, 279
46146, 338, 279
46147, 338, 279
46149, 339, 279
46150, 339, 279
46151, 339, 279
46153, 339, 279
46154, 339, 279
46155, 339, 279
46161, 340, 278
46162, 340, 278
46163, 340, 278
46165, 342, 278
46166, 342, 278
46167, 342, 278
46168, 342, 278
46169, 341, 277
46170, 341, 277
46171, 341, 278
46185, 343, 277
46186, 343, 277
46187, 343, 277
46188, 343, 277
46189, 343, 276
46190, 343, 276
46191, 343, 276
46193, 343, 276
46194, 343, 276
46197, 345, 276
46198, 345, 276
46199, 345, 276
46201, 345, 276
46202, 345, 276
46203, 345, 276
46205, 346, 276
46206, 346, 276
46207, 346, 276
46209, 345, 275
46210, 345, 275
46211, 345, 275
46212, 345, 275
46213, 345, 275
46214, 345, 275
46215, 345, 275
46217, 347, 275
46218, 347, 275
46219, 347, 275
46221, 348, 275
46222, 348, 275
46223, 348, 275
46224, 349, 276
46225, 349, 275
46226, 349, 275
46227, 349, 275
46229, 349, 275
46230, 349, 275
46231, 349, 275
46281, 358, 274
46282, 358, 274
46283, 358, 274
46284, 358, 274
46285, 359, 275
46286, 359, 275
46287, 359, 275
46289, 359, 275
46290, 359, 275
46293, 360, 274
46294, 360, 274
46295, 360, 274
46297, 361, 274
46298, 361, 274
46299, 361, 274
46300, 361, 274
46301, 361, 274
46302, 362, 274
46303, 362, 275
46305, 362, 275
46306, 362, 275
46307, 362, 275
46309, 363, 274
46310, 363, 274
46311, 363, 274
46312, 364, 276
46313, 364, 275
46314, 364, 275
46315, 364, 275
46316, 364, 274
46317, 364, 275
46318, 364, 275
46319, 364, 275
46320, 365, 275
46321, 366, 275
46322, 366, 275
46323, 366, 275
46325, 366, 274
46326, 366, 274
46327, 366, 274
46328, 368, 274
46329, 367, 275
46330, 367, 275
46331, 368, 275
46332, 369, 275
46333, 369, 275
46334, 369, 275
46335, 369, 275
46336, 369, 275
46337, 369, 275
46338, 369, 275
46339, 370, 275
46341, 370, 274
46342, 370, 274
46343, 370, 274
46344, 370, 274
46345, 371, 275
46346, 371, 275
46347, 371, 275
46349, 371, 262
46350, 371, 262
46351, 372, 275
46352, 373, 275
46353, 373, 275
46354, 373, 275
46355, 373, 275
46357, 373, 275
46358, 373, 275
46359, 373, 275
46360, 373, 275
46361, 374, 275
46362, 374, 275
46363, 374, 275
46365, 376, 274
46366, 376, 274
46367, 376, 274
46368, 376, 274
46369, 377, 275
46370, 377, 275
46371, 377, 275
46373, 377, 275
46374, 377, 275
46375, 378, 275
46376, 378, 275
46377, 378, 275
46378, 378, 275
46379, 378, 275
46381, 378, 274
46382, 379, 274
46383, 379, 274
46384, 379, 273
46385, 379, 274
46386, 379, 274
46387, 379, 274
46389, 380, 274
46390, 380, 274
46391, 381, 274
46392, 381, 274
46393, 380, 274
46394, 380, 274
46395, 380, 274
46396, 380, 275
46397, 382, 274
46398, 382, 274
46399, 382, 275
46401, 382, 275
46402, 382, 275
46403, 382, 275
46405, 384, 274
46406, 384, 274
46407, 384, 274
46408, 384, 274
46409, 383, 274
46410, 384, 274
46411, 384, 274
46413, 385, 261
46414, 385, 261
46415, 385, 274
46417, 386, 274
46418, 386, 274
46419, 386, 274
46421, 387, 274
46422, 387, 274
46423, 388, 274
46425, 388, 274
46426, 388, 274
46427, 388, 274
46428, 389, 274
46429, 388, 274
