# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
10981, 234, 417
10982, 234, 417
10983, 234, 417
11002, 235, 421
11003, 235, 421
11005, 235, 422
11006, 235, 422
11007, 235, 422
11009, 235, 423
11010, 235, 423
11013, 246, 425
11014, 246, 425
11017, 235, 425
11018, 235, 425
11019, 234, 425
11021, 235, 426
11022, 235, 426
11023, 235, 426
11024, 235, 426
11025, 236, 427
11026, 236, 427
11027, 236, 427
11029, 235, 428
11030, 235, 428
11031, 236, 428
11033, 236, 429
11034, 236, 429
11035, 236, 429
11037, 244, 430
11041, 235, 431
11042, 235, 431
11043, 235, 431
11044, 235, 431
11045, 236, 431
11046, 236, 431
11047, 236, 431
11049, 238, 432
11050, 238, 432
11051, 243, 433
11053, 240, 433
11054, 240, 433
11055, 237, 433
11056, 237, 433
11057, 240, 434
11058, 240, 434
11059, 239, 434
11061, 237, 435
11062, 237, 435
11063, 237, 435
11065, 239, 436
11066, 239, 436
11067, 239, 436
11068, 239, 436
11069, 237, 438
11070, 237, 438
11071, 237, 438
11072, 237, 438
11073, 233, 437
11074, 233, 437
11075, 233, 437
11076, 233, 437
11077, 232, 437
11078, 232, 437
11079, 231, 437
11080, 231, 436
11081, 230, 437
11082, 230, 437
11083, 230, 437
11084, 230, 437
11085, 230, 438
11086, 230, 438
11087, 230, 438
11089, 229, 439
11090, 229, 439
11091, 229, 440
11093, 229, 441
11094, 229, 441
11095, 229, 441
11096, 228, 441
11097, 229, 442
11098, 229, 442
11101, 229, 442
11102, 229, 442
11105, 229, 442
11106, 229, 443
11107, 229, 443
11109, 229, 444
11110, 229, 444
11111, 229, 444
11209, 237, 449
11210, 237, 449
11211, 237, 449
11212, 237, 449
11213, 236, 451
11214, 236, 451
11215, 236, 451
11216, 236, 451
11217, 237, 451
11218, 237, 451
11221, 237, 453
11222, 237, 453
11223, 237, 453
11224, 237, 453
11225, 238, 452
11226, 238, 452
11227, 238, 452
11229, 237, 452
11230, 237, 452
11277, 238, 458
11278, 238, 458
11279, 238, 458
11280, 238, 458
11281, 239, 458
11282, 239, 458
11283, 239, 458
11284, 239, 458
11285, 239, 459
11286, 239, 459
11287, 239, 459
11288, 239, 459
11289, 238, 460
11290, 238, 460
11291, 238, 460
11292, 238, 460
11293, 238, 460
11294, 238, 460
11297, 238, 461
11298, 238, 461
11299, 238, 462
11301, 238, 463
11302, 238, 463
11303, 238, 463
11304, 238, 463
11305, 238, 463
11306, 238, 463
11307, 238, 463
11309, 238, 464
11310, 238, 464
11313, 238, 465
11314, 238, 465
11315, 238, 465
11321, 238, 467
11322, 238, 466
11323, 238, 467
11324, 238, 467
11325, 237, 467
11326, 237, 467
11327, 237, 467
11329, 237, 469
11330, 237, 469
11331, 237, 469
11332, 238, 469
11341, 237, 471
11342, 237, 471
11343, 237, 471
11344, 237, 471
11345, 238, 471
11346, 238, 471
11347, 238, 471
11348, 237, 471
11349, 238, 473
11350, 238, 473
11351, 238, 473
11352, 238, 473
11353, 238, 473
11354, 238, 473
11355, 238, 473
11357, 237, 474
11358, 237, 475
11359, 237, 475
11360, 237, 475
11361, 238, 476
11362, 238, 476
11363, 238, 476
11364, 238, 476
11365, 238, 476
11366, 238, 476
11367, 238, 477
11368, 238, 477
11369, 238, 477
11370, 238, 477
11371, 238, 477
11372, 238, 479
11373, 238, 479
11374, 238, 480
11375, 238, 480
11381, 238, 481
11382, 238, 481
11383, 238, 481
11384, 238, 481
11385, 238, 481
11386, 238, 481
11387, 238, 481
11388, 238, 481
11389, 237, 482
11390, 237, 482
11391, 238, 483
11392, 238, 483
11393, 238, 484
11394, 238, 484
11395, 238, 484
11396, 238, 484
11397, 237, 484
11398, 237, 484
11399, 237, 484
11409, 237, 487
11410, 237, 487
11411, 237, 487
11412, 237, 487
11413, 237, 487
11414, 237, 487
11415, 237, 487
11417, 236, 488
11418, 236, 488
11425, 235, 491
11426, 235, 491
11427, 235, 491
11428, 236, 490
11429, 235, 490
11430, 235, 490
11431, 235, 490
11433, 234, 491
11434, 234, 491
11435, 235, 491
11437, 234, 493
11438, 234, 493
11439, 234, 493
11440, 234, 493
11441, 234, 493
11442, 234, 493
11443, 234, 493
11445, 234, 495
11446, 234, 495
11447, 234, 495
11453, 232, 497
11454, 232, 497
11455, 232, 497
11456, 232, 498
11457, 232, 498
11458, 232, 498
11459, 232, 498
11460, 232, 498
11461, 232, 498
11462, 232, 498
11463, 232, 498
11465, 232, 500
11466, 232, 500
11467, 232, 500
11468, 232, 500
11469, 231, 500
11470, 231, 500
11471, 232, 500
11473, 232, 501
11477, 231, 502
11478, 231, 502
11481, 231, 503
11482, 231, 503
11483, 231, 503
11484, 231, 503
11485, 231, 505
11486, 231, 505
11487, 231, 505
11488, 231, 505
11489, 231, 506
11490, 231, 506
11491, 231, 506
11492, 231, 507
11493, 231, 507
11494, 231, 507
11495, 231, 507
11497, 229, 508
11498, 229, 508
11499, 229, 508
11500, 229, 508
11501, 230, 509
11502, 230, 509
11503, 230, 509
11504, 230, 509
11517, 228, 512
11518, 228, 512
11519, 228, 512
11521, 227, 514
11522, 227, 514
11523, 228, 514
11525, 227, 514
11526, 226, 514
11527, 227, 514
11529, 225, 515
11530, 225, 515
11531, 225, 515
11532, 224, 515
11533, 225, 515
11534, 225, 515
11535, 225, 515
11537, 226, 517
11538, 226, 517
11539, 226, 517
11541, 226, 517
11542, 226, 517
11543, 226, 517
11545, 226, 518
11546, 226, 518
11565, 225, 521
11566, 225, 521
11569, 224, 521
11570, 224, 521
11571, 224, 521
11572, 224, 520
11573, 224, 521
11574, 224, 521
11575, 224, 521
11577, 223, 522
11578, 223, 522
11579, 224, 522
11580, 224, 522
11581, 223, 523
11582, 223, 523
11597, 224, 525
11598, 224, 525
11599, 224, 525
11609, 224, 528
11610, 224, 528
11611, 224, 528
11612, 224, 528
11613, 224, 528
11614, 224, 528
11615, 224, 528
11641, 224, 532
11642, 224, 532
11643, 224, 532
11644, 224, 532
11645, 225, 533
11646, 225, 533
11647, 225, 533
11649, 225, 534
11650, 225, 534
11653, 225, 534
11654, 225, 534
11657, 224, 533
11658, 224, 533
11659, 224, 533
