# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
33685, 548, 331
33686, 548, 331
33689, 547, 332
33690, 547, 332
33691, 547, 332
33692, 548, 331
33693, 548, 330
33705, 548, 328
33706, 548, 328
33707, 548, 328
33708, 548, 328
33709, 549, 328
33710, 549, 328
33711, 549, 328
33712, 549, 328
33713, 549, 327
33714, 549, 327
33721, 549, 325
33722, 549, 325
33723, 549, 325
33729, 549, 325
33730, 549, 325
33731, 549, 325
33733, 548, 325
33734, 548, 325
33735, 548, 325
33737, 549, 325
33738, 549, 325
33741, 549, 323
33742, 549, 322
33743, 549, 322
33744, 549, 322
33745, 550, 322
33746, 550, 322
33747, 550, 322
33749, 549, 321
33750, 549, 321
33751, 550, 322
33753, 550, 321
33754, 550, 321
33755, 550, 321
33761, 547, 324
33762, 547, 324
33763, 547, 323
33764, 547, 323
33765, 551, 320
33766, 551, 320
33767, 551, 320
33768, 551, 319
33769, 549, 319
33770, 549, 319
33771, 549, 319
33785, 542, 332
33786, 542, 332
33787, 542, 332
33788, 542, 332
33789, 542, 332
33790, 542, 332
33791, 542, 332
33809, 543, 329
33810, 543, 329
33901, 545, 318
33902, 545, 318
34001, 546, 304
34002, 546, 304
34009, 546, 304
34057, 546, 299
34058, 546, 299
34059, 546, 299
34060, 546, 299
