# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
5229, 172, 428
5230, 172, 428
5231, 172, 428
5232, 172, 428
5241, 171, 429
5242, 171, 429
5243, 171, 429
5245, 173, 429
5246, 173, 429
5249, 174, 430
5250, 174, 430
5251, 174, 430
5253, 174, 430
5254, 174, 430
5255, 174, 430
5258, 175, 429
5261, 175, 429
5262, 175, 429
5263, 175, 429
5264, 175, 429
5265, 176, 430
5266, 176, 430
5267, 176, 430
5268, 176, 431
5269, 177, 430
5270, 177, 430
5271, 176, 431
5272, 176, 431
5273, 177, 431
5274, 177, 431
5275, 177, 431
5276, 178, 431
5277, 179, 430
5278, 179, 430
5279, 179, 430
5280, 179, 430
5281, 178, 431
5282, 178, 431
5283, 179, 432
5284, 179, 432
5285, 180, 431
5286, 180, 431
5287, 180, 431
5288, 180, 431
5289, 179, 433
5290, 179, 433
5291, 179, 433
5293, 181, 434
5294, 181, 434
5297, 181, 434
5298, 181, 434
5299, 181, 434
5301, 182, 433
5302, 182, 433
5303, 182, 433
5304, 182, 433
5305, 182, 433
5306, 182, 433
5307, 182, 433
5309, 182, 434
5310, 182, 434
5311, 182, 434
5313, 181, 436
5314, 181, 436
5315, 181, 436
5317, 183, 435
5321, 184, 435
5322, 184, 435
5323, 184, 435
5325, 182, 436
5326, 182, 436
5327, 182, 436
5328, 182, 436
5329, 184, 436
5330, 184, 436
5331, 184, 436
5333, 185, 436
5334, 185, 436
5345, 187, 437
5346, 187, 437
5347, 187, 437
5348, 187, 437
5349, 187, 437
5350, 187, 437
5351, 187, 437
5353, 186, 437
5354, 186, 437
5355, 186, 438
5357, 186, 438
5358, 186, 438
5359, 186, 438
5361, 187, 439
5362, 187, 438
5363, 187, 438
5364, 187, 438
5365, 189, 438
5366, 189, 438
5367, 189, 438
5369, 190, 438
5370, 190, 438
5371, 190, 438
5373, 190, 439
5374, 190, 439
5375, 190, 439
5393, 192, 440
5394, 192, 440
5395, 192, 440
5397, 192, 438
5398, 192, 438
5399, 192, 438
5413, 194, 440
5414, 194, 440
5415, 194, 440
5416, 194, 439
5417, 194, 440
5418, 194, 440
5419, 194, 440
5420, 194, 439
5421, 194, 440
5437, 196, 440
5438, 196, 440
5439, 196, 440
5440, 196, 440
5441, 195, 440
5442, 195, 440
5443, 195, 438
5444, 195, 438
5445, 196, 440
5446, 197, 440
5453, 196, 441
5454, 185, 430
5455, 185, 430
5457, 186, 430
5458, 186, 430
5459, 186, 430
5497, 185, 434
5498, 185, 434
5499, 185, 434
5500, 185, 434
5501, 182, 433
5502, 182, 433
5503, 182, 433
5504, 182, 433
5505, 182, 432
5506, 182, 432
5517, 183, 434
5518, 183, 434
5519, 183, 434
5520, 183, 434
5521, 185, 434
5522, 185, 434
5523, 185, 434
5524, 185, 434
