# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
40921, 126, 258
40922, 126, 258
40923, 126, 258
40924, 125, 258
40925, 124, 258
40926, 124, 258
40927, 124, 258
40928, 124, 258
40929, 123, 257
40930, 123, 257
40931, 123, 257
40932, 123, 256
40933, 122, 256
40934, 122, 256
40935, 122, 256
40941, 121, 254
40942, 121, 254
40943, 121, 254
40944, 121, 254
40945, 120, 254
40946, 120, 254
40947, 120, 254
40948, 120, 253
40949, 119, 253
40950, 119, 253
40951, 119, 253
40953, 120, 252
40954, 120, 252
40961, 118, 251
40962, 118, 251
40963, 118, 251
40965, 118, 251
40966, 118, 251
40969, 118, 250
40970, 118, 250
40981, 117, 248
40982, 117, 248
40983, 117, 248
40985, 116, 248
40986, 116, 248
40989, 115, 248
40990, 115, 248
40991, 115, 248
40993, 115, 247
40994, 115, 247
40997, 114, 247
40998, 114, 247
41001, 113, 245
41002, 113, 245
41003, 114, 245
41004, 114, 245
41005, 113, 245
41006, 113, 245
41007, 113, 245
41008, 112, 245
41009, 111, 243
41010, 111, 243
41011, 111, 243
41012, 111, 243
41013, 110, 242
41014, 110, 242
41015, 110, 242
41016, 110, 242
41017, 109, 242
41018, 109, 242
41019, 109, 241
41020, 109, 241
41021, 108, 240
41022, 108, 240
41023, 108, 240
41025, 107, 239
41026, 107, 239
41027, 107, 239
41028, 107, 239
41029, 107, 239
41030, 107, 238
41031, 106, 238
41033, 105, 238
41034, 106, 238
41035, 105, 237
41037, 105, 237
41038, 105, 237
41039, 105, 237
41041, 104, 236
41042, 104, 236
41045, 104, 234
41046, 104, 234
41047, 104, 234
41048, 104, 234
41049, 103, 234
41050, 103, 234
41051, 103, 234
41052, 103, 234
41061, 102, 232
41062, 102, 232
41063, 102, 232
41064, 102, 232
41065, 102, 231
41066, 102, 231
