# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
44385, 283, 360
44386, 283, 360
44387, 283, 360
44388, 284, 360
44389, 283, 361
44390, 283, 361
44391, 284, 361
44392, 284, 362
44393, 285, 363
44394, 285, 363
44395, 285, 363
44396, 285, 363
44397, 284, 363
44398, 284, 363
44399, 284, 363
44401, 285, 364
44402, 285, 364
44403, 286, 364
44405, 286, 365
44406, 286, 365
44407, 286, 365
44409, 286, 366
44410, 286, 366
44411, 286, 366
44413, 286, 367
44414, 286, 367
44415, 286, 367
44417, 287, 368
44418, 287, 368
44419, 287, 368
44421, 288, 368
44422, 288, 369
44423, 288, 369
44424, 288, 369
44425, 288, 370
44426, 288, 370
44427, 288, 370
44428, 288, 370
44429, 288, 370
44430, 288, 370
44431, 288, 371
44433, 288, 371
44434, 288, 372
44435, 289, 372
44437, 290, 373
44438, 290, 373
44439, 290, 373
44440, 290, 373
44441, 290, 373
44442, 290, 373
44443, 290, 373
44445, 290, 375
44446, 290, 375
44447, 290, 375
44449, 291, 376
44450, 291, 376
44451, 291, 376
44453, 292, 378
44454, 292, 378
44455, 292, 378
44456, 292, 378
44457, 292, 378
44458, 292, 378
44459, 292, 378
44460, 292, 378
44461, 292, 379
44462, 292, 379
44463, 292, 379
44465, 293, 381
44466, 293, 381
44467, 293, 381
44468, 293, 381
44469, 294, 382
44470, 294, 382
44471, 294, 382
44473, 293, 383
44474, 293, 383
44475, 293, 383
44476, 293, 384
44477, 294, 384
44478, 294, 384
44479, 294, 384
44480, 294, 384
44481, 294, 385
44482, 294, 385
44483, 294, 385
44485, 295, 387
44486, 295, 387
44487, 295, 387
44488, 296, 387
44489, 296, 387
44490, 296, 387
44491, 296, 387
44493, 297, 389
44494, 297, 389
44495, 297, 389
44496, 297, 389
44497, 297, 390
44498, 297, 390
44499, 297, 390
44500, 297, 390
44501, 297, 390
44502, 297, 390
44503, 297, 390
44505, 298, 392
44506, 298, 392
44507, 298, 392
44508, 298, 392
44509, 299, 393
44510, 299, 393
44511, 299, 393
44512, 299, 393
44513, 299, 394
44514, 299, 394
44515, 299, 394
44516, 299, 395
44517, 299, 395
44518, 299, 395
44519, 299, 395
44525, 300, 398
44526, 300, 398
44527, 300, 398
44528, 300, 398
44529, 301, 398
44530, 301, 398
44531, 301, 399
44532, 301, 399
44533, 302, 399
44534, 302, 399
44535, 302, 399
44541, 302, 401
44542, 302, 401
44543, 303, 401
44545, 303, 402
44546, 303, 402
44547, 303, 402
44549, 304, 403
44550, 304, 403
44551, 304, 403
44552, 304, 403
44553, 304, 404
44554, 304, 404
44555, 304, 404
44556, 305, 404
44557, 304, 405
44558, 304, 405
44559, 304, 405
44561, 305, 406
44562, 305, 406
44565, 306, 408
44566, 306, 408
44567, 306, 408
44569, 307, 408
44570, 307, 408
44571, 307, 408
44573, 307, 409
44574, 307, 409
44575, 307, 409
44576, 307, 409
44577, 307, 410
44578, 307, 410
44579, 307, 410
44581, 307, 410
44582, 307, 410
44583, 307, 410
44585, 308, 412
44586, 308, 412
44587, 308, 412
44588, 308, 412
44589, 308, 412
44590, 308, 412
44591, 308, 413
44593, 308, 414
44594, 308, 414
44595, 309, 414
44596, 309, 414
44601, 310, 416
44602, 310, 416
44603, 310, 416
44604, 310, 416
44605, 310, 417
44606, 310, 417
44607, 310, 417
44608, 310, 417
44609, 310, 418
44610, 310, 418
44611, 310, 418
44612, 311, 419
44613, 311, 419
44614, 311, 419
44615, 311, 419
44616, 311, 420
44617, 312, 420
44618, 312, 420
44619, 312, 420
44625, 313, 422
44626, 313, 422
44627, 313, 422
44628, 313, 422
44629, 313, 423
44630, 313, 423
44631, 313, 423
44632, 314, 423
44633, 314, 424
44634, 314, 424
44635, 314, 424
44637, 315, 425
44638, 315, 425
44639, 315, 425
44641, 315, 426
44642, 315, 426
44643, 315, 426
44644, 316, 427
44645, 316, 427
44646, 316, 427
44647, 316, 427
44649, 316, 427
44650, 316, 427
44653, 318, 429
44654, 318, 429
44655, 318, 429
44657, 318, 429
44658, 318, 429
44659, 318, 429
44661, 319, 431
44662, 319, 431
44663, 319, 431
44664, 319, 431
44665, 319, 431
44666, 319, 431
44667, 319, 431
44669, 321, 432
44670, 321, 432
44671, 321, 432
44673, 321, 433
44674, 321, 433
44675, 321, 433
44676, 321, 433
