# frame number (90fps), x (pixels), y (pixels; larger value is lower in frame)
30054, 483, 194
30055, 483, 193
30056, 483, 193
30057, 484, 192
30058, 483, 192
30059, 483, 192
30060, 483, 192
30061, 483, 192
30062, 482, 192
30063, 482, 191
30064, 482, 190
30065, 481, 191
30066, 481, 191
30067, 481, 191
30068, 481, 190
30069, 481, 190
30070, 481, 190
30071, 481, 189
30072, 480, 189
30073, 480, 187
30074, 479, 188
30075, 479, 188
30076, 479, 188
30077, 480, 187
30078, 480, 188
30079, 480, 188
30081, 479, 187
30082, 479, 187
30083, 478, 186
30085, 478, 187
30086, 478, 187
30087, 478, 187
30088, 478, 187
30089, 476, 187
30090, 476, 187
30091, 476, 187
30092, 476, 186
30093, 475, 185
30094, 475, 185
30095, 475, 185
30096, 475, 180
30097, 474, 184
30098, 474, 184
30099, 474, 183
30100, 475, 180
30101, 474, 183
30102, 474, 183
30103, 474, 183
30104, 471, 183
30105, 473, 182
30106, 473, 182
30107, 473, 182
30108, 473, 180
30109, 471, 180
30110, 471, 180
30111, 471, 180
30112, 470, 175
30113, 470, 181
30114, 470, 181
30115, 470, 180
30117, 471, 180
30118, 469, 180
30119, 469, 179
30120, 467, 181
30121, 465, 169
30122, 465, 169
30123, 465, 169
30124, 465, 169
30125, 469, 178
30126, 469, 178
30127, 469, 178
30128, 469, 176
30129, 468, 177
30130, 468, 177
30131, 467, 177
30133, 466, 176
30134, 466, 176
30135, 466, 176
30136, 466, 176
30137, 464, 176
30138, 464, 176
30139, 464, 176
30140, 464, 176
30141, 460, 166
30142, 460, 166
30143, 463, 175
30144, 463, 175
30145, 460, 163
30146, 460, 163
30147, 460, 163
30148, 460, 163
30149, 459, 163
30150, 459, 163
30151, 459, 163
30152, 463, 172
30153, 461, 173
30154, 461, 173
30155, 461, 173
30156, 461, 173
30157, 457, 160
30158, 457, 160
30159, 457, 160
30160, 457, 160
30161, 455, 160
30162, 455, 160
30163, 455, 160
30164, 455, 160
30165, 457, 167
30166, 457, 167
30167, 457, 170
30168, 456, 169
30169, 454, 161
30170, 454, 161
30171, 456, 170
30172, 456, 170
30173, 454, 158
30174, 454, 158
30175, 454, 158
30176, 454, 158
30177, 453, 157
30178, 453, 157
30179, 453, 157
30180, 453, 156
30181, 452, 156
30182, 454, 167
30183, 454, 166
30185, 450, 155
30186, 450, 155
30187, 450, 155
30188, 450, 155
30189, 450, 155
30190, 450, 155
30191, 450, 155
30192, 450, 155
30193, 449, 155
30194, 449, 155
30195, 451, 165
30197, 450, 163
30198, 450, 163
30199, 450, 164
30200, 450, 164
30201, 448, 163
30202, 449, 163
30203, 448, 163
30204, 448, 163
30205, 450, 162
30206, 450, 162
30207, 449, 162
30208, 448, 162
30209, 445, 152
30210, 445, 152
30211, 448, 161
30212, 447, 160
30213, 446, 161
30214, 446, 161
30215, 446, 160
30216, 443, 158
30217, 444, 159
30218, 444, 159
30219, 446, 159
30221, 444, 156
30222, 446, 157
30223, 445, 158
30224, 447, 155
30225, 442, 156
30226, 444, 156
30227, 440, 151
30228, 441, 153
30229, 440, 149
30230, 442, 152
30231, 442, 155
30232, 440, 155
30233, 440, 146
30234, 440, 146
30235, 440, 146
30236, 440, 146
30237, 440, 153
30238, 440, 153
30239, 440, 156
30240, 439, 156
30241, 439, 155
30242, 439, 155
30243, 439, 155
30244, 439, 155
30245, 438, 150
30246, 436, 144
30247, 436, 144
30248, 436, 144
30249, 438, 149
30250, 439, 152
30251, 438, 149
30252, 436, 148
30253, 435, 149
30254, 436, 149
30255, 437, 151
30256, 434, 151
30257, 434, 140
30258, 434, 140
30259, 434, 140
30260, 434, 140
30261, 434, 140
30262, 434, 140
30263, 434, 140
30264, 435, 146
30265, 433, 140
30266, 433, 140
30267, 435, 149
30269, 431, 138
30270, 431, 138
30271, 431, 138
30272, 431, 138
30273, 432, 144
30274, 433, 146
30275, 430, 138
30276, 431, 147
30277, 431, 143
30278, 431, 143
30279, 431, 146
30280, 432, 143
30281, 429, 132
30282, 429, 132
30283, 429, 132
30284, 429, 132
30285, 429, 141
30286, 429, 141
30287, 429, 141
30288, 429, 140
30289, 428, 140
30290, 428, 140
30295, 427, 131
30296, 427, 130
30297, 427, 129
30298, 427, 129
30299, 427, 129
30328, 434, 139
30330, 434, 137
30331, 434, 137
30345, 430, 132
30346, 430, 132
30347, 431, 132
30348, 431, 132
30349, 430, 127
30366, 425, 118
30367, 419, 113
30368, 425, 119
30369, 425, 118
30373, 424, 117
30374, 418, 112
30375, 418, 112
30377, 425, 117
30378, 425, 117
30379, 425, 116
30380, 417, 109
30381, 417, 109
30382, 427, 120
30384, 412, 104
30385, 412, 103
30386, 411, 101
30387, 411, 101
30388, 410, 101
30389, 411, 100
30390, 412, 101
30391, 411, 100
30392, 423, 115
30393, 411, 97
30394, 411, 97
30395, 414, 106
30396, 422, 113
30397, 410, 99
30398, 410, 99
30399, 410, 99
30400, 409, 99
30401, 410, 99
30402, 410, 99
30403, 410, 99
30404, 408, 98
30405, 409, 97
30406, 409, 97
30407, 409, 97
30408, 413, 103
30409, 414, 103
30410, 414, 103
30411, 414, 103
30413, 414, 102
30414, 414, 102
30415, 414, 102
30416, 414, 102
30417, 414, 101
30418, 414, 101
30419, 414, 101
30420, 414, 101
30421, 414, 101
30422, 414, 101
30423, 414, 101
30424, 414, 101
30425, 415, 100
30426, 415, 100
30481, 417, 88
30482, 417, 88
30483, 417, 88
30485, 420, 95
30486, 420, 95
30487, 420, 95
30493, 420, 95
30494, 420, 95
30497, 420, 95
30498, 420, 95
30499, 420, 95
30501, 421, 94
30502, 421, 94
30503, 421, 94
30504, 421, 94
30505, 431, 93
30513, 421, 94
30517, 421, 94
30518, 421, 94
30519, 421, 94
30521, 422, 94
30522, 422, 94
30523, 423, 94
30530, 423, 94
30531, 423, 94
30534, 422, 94
30545, 424, 94
30546, 424, 94
30547, 424, 94
30601, 426, 94
30602, 426, 94
30603, 426, 94
30604, 426, 94
30641, 427, 94
30642, 427, 94
30643, 427, 94
